"doc_id","text","favorite_count","retweet_count","lat","lng","search_term","word","sentiment"
"xtwitter_data.csv.4027","x308664081",0,0,,,"language barrier","afraid","negative"
"xtwitter_data.csv.4027","x308664081",0,0,,,"language barrier","fluent","positive"
"xtwitter_data.csv.4027","x308664081",0,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4029","x1281737326104805379",0,0,,,"language barrier","gall","negative"
"xtwitter_data.csv.4030","x1450138430671704067",1,0,,,"language barrier","fake","negative"
"xtwitter_data.csv.4030","x1450138430671704067",1,0,,,"language barrier","refute","negative"
"xtwitter_data.csv.4031","x2662427166",0,0,,,"language barrier","refunded","positive"
"xtwitter_data.csv.4031","x2662427166",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4031","x2662427166",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4031","x2662427166",0,0,,,"language barrier","significant","positive"
"xtwitter_data.csv.4031","x2662427166",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4032","x2662427166",0,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4032","x2662427166",0,0,,,"language barrier","frustrating","negative"
"xtwitter_data.csv.4032","x2662427166",0,0,,,"language barrier","issues","negative"
"xtwitter_data.csv.4033","x1420037409090248709",0,0,,,"language barrier","silly","negative"
"xtwitter_data.csv.4034","x909986488766545920",6,0,,,"language barrier","inaccurate","negative"
"xtwitter_data.csv.4035","x3101764180",0,0,,,"language barrier","capable","positive"
"xtwitter_data.csv.4035","x3101764180",0,0,,,"language barrier","well","positive"
"xtwitter_data.csv.4038","x823455094947672064",7,0,,,"language barrier","happier","positive"
"xtwitter_data.csv.4038","x823455094947672064",7,0,,,"language barrier","great","positive"
"xtwitter_data.csv.4038","x823455094947672064",7,0,,,"language barrier","golden","positive"
"xtwitter_data.csv.4039","x1114670941714427905",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4039","x1114670941714427905",0,0,,,"language barrier","weird","negative"
"xtwitter_data.csv.4040","x1113509992215265282",25,1,,,"language barrier","like","positive"
"xtwitter_data.csv.4041","x25703357",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4041","x25703357",1,0,,,"language barrier","fuck","negative"
"xtwitter_data.csv.4042","x23783692",80,8,,,"language barrier","silly","negative"
"xtwitter_data.csv.4044","x603656158",0,0,,,"language barrier","din","negative"
"xtwitter_data.csv.4044","x603656158",0,0,,,"language barrier","smart","positive"
"xtwitter_data.csv.4045","x236541422",38,25,,,"language barrier","willing","positive"
"xtwitter_data.csv.4045","x236541422",38,25,,,"language barrier","damage","negative"
"xtwitter_data.csv.4045","x236541422",38,25,,,"language barrier","good","positive"
"xtwitter_data.csv.4046","x1477308049",4,1,,,"language barrier","great","positive"
"xtwitter_data.csv.4047","x589280338",1,0,,,"language barrier","bumped","negative"
"xtwitter_data.csv.4047","x589280338",1,0,,,"language barrier","helped","positive"
"xtwitter_data.csv.4049","x823655727885586433",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4049","x823655727885586433",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4049","x823655727885586433",0,0,,,"language barrier","better","positive"
"xtwitter_data.csv.4049","x823655727885586433",0,0,,,"language barrier","issues","negative"
"xtwitter_data.csv.4049","x823655727885586433",0,0,,,"language barrier","mistakes","negative"
"xtwitter_data.csv.4052","x175624200",287,18,,,"language barrier","interesting","positive"
"xtwitter_data.csv.4052","x175624200",287,18,,,"language barrier","offensive","negative"
"xtwitter_data.csv.4054","x538640339",4,0,,,"language barrier","profound","positive"
"xtwitter_data.csv.4055","x3225234961",5,0,,,"language barrier","love","positive"
"xtwitter_data.csv.4055","x3225234961",5,0,,,"language barrier","clear","positive"
"xtwitter_data.csv.4055","x3225234961",5,0,,,"language barrier","reassure","positive"
"xtwitter_data.csv.4056","x7383562",27,1,,,"language barrier","loved","positive"
"xtwitter_data.csv.4058","x1350832248766005248",0,0,,,"language barrier","best","positive"
"xtwitter_data.csv.4058","x1350832248766005248",0,0,,,"language barrier","ruins","negative"
"xtwitter_data.csv.4058","x1350832248766005248",0,0,,,"language barrier","feckless","negative"
"xtwitter_data.csv.4059","x1350832248766005248",0,0,,,"language barrier","best","positive"
"xtwitter_data.csv.4059","x1350832248766005248",0,0,,,"language barrier","lovely","positive"
"xtwitter_data.csv.4059","x1350832248766005248",0,0,,,"language barrier","wrong","negative"
"xtwitter_data.csv.4060","x21716596",0,0,,,"language barrier","unnecessary","negative"
"xtwitter_data.csv.4061","x850857885169053698",1,0,,,"language barrier","fake","negative"
"xtwitter_data.csv.4065","x328752497",0,0,,,"language barrier","emergency","negative"
"xtwitter_data.csv.4065","x328752497",0,0,,,"language barrier","quiet","positive"
"xtwitter_data.csv.4066","x1067218780806307841",1,0,,,"language barrier","helping","positive"
"xtwitter_data.csv.4067","x305522881",0,0,,,"language barrier","clearly","positive"
"xtwitter_data.csv.4067","x305522881",0,0,,,"language barrier","enough","positive"
"xtwitter_data.csv.4067","x305522881",0,0,,,"language barrier","sack","negative"
"xtwitter_data.csv.4067","x305522881",0,0,,,"language barrier","win","positive"
"xtwitter_data.csv.4068","x1506530995",0,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4069","x1287866511647019009",0,0,,,"language barrier","proper","positive"
"xtwitter_data.csv.4069","x1287866511647019009",0,0,,,"language barrier","better","positive"
"xtwitter_data.csv.4069","x1287866511647019009",0,0,,,"language barrier","blunders","negative"
"xtwitter_data.csv.4069","x1287866511647019009",0,0,,,"language barrier","concern","negative"
"xtwitter_data.csv.4069","x1287866511647019009",0,0,,,"language barrier","suitable","positive"
"xtwitter_data.csv.4070","x1448776404104056839",0,0,,,"language barrier","sad","negative"
"xtwitter_data.csv.4071","x1347160909979021315",4,0,,,"language barrier","struggle","negative"
"xtwitter_data.csv.4072","x2577312253",1,0,,,"language barrier","love","positive"
"xtwitter_data.csv.4072","x2577312253",1,0,,,"language barrier","great","positive"
"xtwitter_data.csv.4073","x29731546",0,0,,,"language barrier","horrible","negative"
"xtwitter_data.csv.4073","x29731546",0,0,,,"language barrier","issues","negative"
"xtwitter_data.csv.4074","x197279353",1,0,,,"language barrier","fairness","positive"
"xtwitter_data.csv.4074","x197279353",1,0,,,"language barrier","issue","negative"
"xtwitter_data.csv.4076","x1378528296263094272",7,0,33.8745435,-84.3150705,"language barrier","decline","negative"
"xtwitter_data.csv.4076","x1378528296263094272",7,0,33.8745435,-84.3150705,"language barrier","well","positive"
"xtwitter_data.csv.4076","x1378528296263094272",7,0,33.8745435,-84.3150705,"language barrier","problem","negative"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","worry","negative"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","bad","negative"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","relief","positive"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","powerful","positive"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","hurt","negative"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","bs","negative"
"xtwitter_data.csv.4077","x842487982053560321",14,0,,,"language barrier","lie","negative"
"xtwitter_data.csv.4078","x842487982053560321",14,2,,,"language barrier","harm","negative"
"xtwitter_data.csv.4078","x842487982053560321",14,2,,,"language barrier","enemies","negative"
"xtwitter_data.csv.4079","x84728622",8,0,,,"language barrier","strictly","negative"
"xtwitter_data.csv.4079","x84728622",8,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4080","x946456427656183808",1,0,,,"language barrier","harm","negative"
"xtwitter_data.csv.4081","x946456427656183808",0,0,,,"language barrier","harm","negative"
"xtwitter_data.csv.4082","x946456427656183808",1,0,,,"language barrier","harm","negative"
"xtwitter_data.csv.4083","x25956210",0,0,,,"language barrier","sorry","negative"
"xtwitter_data.csv.4083","x25956210",0,0,,,"language barrier","embarrassing","negative"
"xtwitter_data.csv.4084","x2337388877",0,0,,,"language barrier","challenging","negative"
"xtwitter_data.csv.4084","x2337388877",0,0,,,"language barrier","rightfully","positive"
"xtwitter_data.csv.4084","x2337388877",0,0,,,"language barrier","hesitant","negative"
"xtwitter_data.csv.4084","x2337388877",0,0,,,"language barrier","harassment","negative"
"xtwitter_data.csv.4084","x2337388877",0,0,,,"language barrier","issue","negative"
"xtwitter_data.csv.4085","x2978123936",8,0,,,"language barrier","love","positive"
"xtwitter_data.csv.4085","x2978123936",8,0,,,"language barrier","hard","negative"
"xtwitter_data.csv.4085","x2978123936",8,0,,,"language barrier","better","positive"
"xtwitter_data.csv.4085","x2978123936",8,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4086","x1384188151015501837",0,0,,,"language barrier","burns","negative"
"xtwitter_data.csv.4087","x184987977",1,0,,,"language barrier","gentle","positive"
"xtwitter_data.csv.4087","x184987977",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4089","x2826620545",0,0,,,"language barrier","work","positive"
"xtwitter_data.csv.4089","x2826620545",0,0,,,"language barrier","anxious","negative"
"xtwitter_data.csv.4089","x2826620545",0,0,,,"language barrier","sick","negative"
"xtwitter_data.csv.4089","x2826620545",0,0,,,"language barrier","safe","positive"
"xtwitter_data.csv.4089","x2826620545",0,0,,,"language barrier","delicious","positive"
"xtwitter_data.csv.4090","x108847811",1,0,,,"language barrier","troublesome","negative"
"xtwitter_data.csv.4090","x108847811",1,0,,,"language barrier","enough","positive"
"xtwitter_data.csv.4090","x108847811",1,0,,,"language barrier","easier","positive"
"xtwitter_data.csv.4090","x108847811",1,0,,,"language barrier","poor","negative"
"xtwitter_data.csv.4091","x491151645",10,0,,,"language barrier","terribly","negative"
"xtwitter_data.csv.4093","x21960918",1,0,,,"language barrier","bs","negative"
"xtwitter_data.csv.4094","x832586784",2,0,,,"language barrier","hates","negative"
"xtwitter_data.csv.4094","x832586784",2,0,,,"language barrier","insulting","negative"
"xtwitter_data.csv.4094","x832586784",2,0,,,"language barrier","amazing","positive"
"xtwitter_data.csv.4094","x832586784",2,0,,,"language barrier","wow","positive"
"xtwitter_data.csv.4095","x1178367448057307136",1,0,,,"language barrier","weird","negative"
"xtwitter_data.csv.4095","x1178367448057307136",1,0,,,"language barrier","miss","negative"
"xtwitter_data.csv.4095","x1178367448057307136",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4095","x1178367448057307136",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4095","x1178367448057307136",1,0,,,"language barrier","miss","negative"
"xtwitter_data.csv.4096","x1347436441069101059",1,0,,,"language barrier","wrong","negative"
"xtwitter_data.csv.4097","x548872494",0,0,,,"language barrier","upset","negative"
"xtwitter_data.csv.4097","x548872494",0,0,,,"language barrier","uncomfortable","negative"
"xtwitter_data.csv.4097","x548872494",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4097","x548872494",0,0,,,"language barrier","loud","negative"
"xtwitter_data.csv.4100","x433603849",0,0,,,"language barrier","solid","positive"
"xtwitter_data.csv.4100","x433603849",0,0,,,"language barrier","fun","positive"
"xtwitter_data.csv.4101","x83531117",1,0,,,"language barrier","right","positive"
"xtwitter_data.csv.4101","x83531117",1,0,,,"language barrier","prefer","positive"
"xtwitter_data.csv.4101","x83531117",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4101","x83531117",1,0,,,"language barrier","love","positive"
"xtwitter_data.csv.4102","x1397055266391273473",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4102","x1397055266391273473",1,0,,,"language barrier","awkward","negative"
"xtwitter_data.csv.4102","x1397055266391273473",1,0,,,"language barrier","annoying","negative"
"xtwitter_data.csv.4102","x1397055266391273473",1,0,,,"language barrier","pretty","positive"
"xtwitter_data.csv.4103","x19030791",2,0,,,"language barrier","blame","negative"
"xtwitter_data.csv.4103","x19030791",2,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4105","x710885236368740352",0,0,,,"language barrier","difficult","negative"
"xtwitter_data.csv.4106","x501903481",1,0,,,"language barrier","beautiful","positive"
"xtwitter_data.csv.4106","x501903481",1,0,,,"language barrier","ready","positive"
"xtwitter_data.csv.4106","x501903481",1,0,,,"language barrier","awesome","positive"
"xtwitter_data.csv.4107","x1348771189204938752",1,0,,,"language barrier","worst","negative"
"xtwitter_data.csv.4107","x1348771189204938752",1,0,,,"language barrier","propaganda","negative"
"xtwitter_data.csv.4107","x1348771189204938752",1,0,,,"language barrier","shit","negative"
"xtwitter_data.csv.4108","x1348771189204938752",0,0,,,"language barrier","worst","negative"
"xtwitter_data.csv.4108","x1348771189204938752",0,0,,,"language barrier","propaganda","negative"
"xtwitter_data.csv.4108","x1348771189204938752",0,0,,,"language barrier","shit","negative"
"xtwitter_data.csv.4110","x956597374209556480",1,0,,,"language barrier","problem","negative"
"xtwitter_data.csv.4111","x1285667352504197121",1,0,,,"language barrier","split","negative"
"xtwitter_data.csv.4111","x1285667352504197121",1,0,,,"language barrier","friendly","positive"
"xtwitter_data.csv.4111","x1285667352504197121",1,0,,,"language barrier","split","negative"
"xtwitter_data.csv.4111","x1285667352504197121",1,0,,,"language barrier","ironically","negative"
"xtwitter_data.csv.4111","x1285667352504197121",1,0,,,"language barrier","worse","negative"
"xtwitter_data.csv.4111","x1285667352504197121",1,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4112","x759219563468849153",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4112","x759219563468849153",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4112","x759219563468849153",0,0,,,"language barrier","good","positive"
"xtwitter_data.csv.4113","x251306117",1,0,,,"language barrier","issues","negative"
"xtwitter_data.csv.4113","x251306117",1,0,,,"language barrier","recommend","positive"
"xtwitter_data.csv.4114","x1362513038830489603",0,0,,,"language barrier","holy","positive"
"xtwitter_data.csv.4114","x1362513038830489603",0,0,,,"language barrier","disagreement","negative"
"xtwitter_data.csv.4114","x1362513038830489603",0,0,,,"language barrier","like","positive"
"xtwitter_data.csv.4115","x625856210",1,0,,,"language barrier","issue","negative"
"xtwitter_data.csv.4116","x2453084055",0,0,,,"language barrier","hard","negative"
"xtwitter_data.csv.4116","x2453084055",0,0,,,"language barrier","bright","positive"
"xtwitter_data.csv.4118","x896843640156246017",0,0,,,"language barrier","criticized","negative"
"xtwitter_data.csv.4118","x896843640156246017",0,0,,,"language barrier","helping","positive"
"xtwitter_data.csv.4119","x1537248374",1,0,,,"language barrier","enough","positive"
"xtwitter_data.csv.4119","x1537248374",1,0,,,"language barrier","keenly","positive"
"xtwitter_data.csv.4119","x1537248374",1,0,,,"language barrier","thank","positive"
"xtwitter_data.csv.4120","x1211124369734242304",5,2,,,"language barrier","impede","negative"
